byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax,eligible,earn_nz,sd_nz
50,white,9,13577.57,10488.4,220,7.0,0.168,81,21,TAXAB,0.073,0.064,True,16319.1947115,9352.98267968
50,white,10,13872.75,10508.73,235,8.0,0.196,81,21,TAXAB,0.119,0.106,True,17254.6641791,8888.26132654
50,white,11,12151.58,10757.88,230,4.0,0.257,81,21,TAXAB,0.104,0.078,True,16354.7510094,9328.51987554
50,white,12,12522.24,10862.96,206,5.0,0.218,81,21,TAXAB,0.15,0.136,True,16013.0946292,9746.83242468
50,white,13,12329.66,10672.12,238,4.0,0.231,81,21,TAXAB,0.088,0.05,True,16033.3680104,9419.33688723
50,white,14,13926.13,10701.97,209,4.0,0.167,81,21,TAXAB,0.105,0.081,True,16718.0432173,9529.86179691
50,white,15,14039.87,10524.66,209,1.5,0.177,81,21,TAXAB,0.11,0.091,True,17059.3803159,9114.82947857
50,white,16,12079.64,10098.71,205,5.0,0.205,81,21,TAXAB,0.044,0.034,True,15194.5157233,8997.36972622
50,white,17,13129.93,10481.29,205,5.0,0.171,81,21,TAXAB,0.088,0.063,True,15838.2750302,9466.91651627
50,white,18,12728.67,10104.14,212,8.0,0.184,81,21,TAXAB,0.094,0.066,True,15598.8602941,8963.42924248
50,white,19,13498.47,10710.52,215,9.0,0.195,81,21,TAXAB,0.126,0.116,True,16768.2857143,9363.45010906
50,white,20,12362.71,10201.93,222,4.0,0.176,81,21,TAXAB,0.072,0.054,True,15003.288835,9310.8836876
50,white,21,12948.4,10215.43,225,4.0,0.182,81,21,TAXAB,0.084,0.076,True,15829.3398533,9053.72773653
50,white,22,13858.93,11043.14,243,3.0,0.21,81,21,TAXAB,0.123,0.091,True,17542.9493671,9473.10480244
50,white,23,11910.6,10231.16,259,5.0,0.232,81,21,TAXAB,0.066,0.05,True,15508.59375,8972.06098777
50,white,24,13845.18,10852.13,228,5.0,0.211,81,21,TAXAB,0.101,0.088,True,17547.756654,9181.03277756
50,white,25,13321.4,10394.29,220,1.5,0.2,81,21,TAXAB,0.077,0.073,True,16651.75,8921.62682153
50,white,26,12172.25,10191.47,214,1.5,0.192,81,21,TAXAB,0.065,0.056,True,15064.6658416,9218.12490552
50,white,27,12893.06,10392.2,225,5.0,0.213,81,21,TAXAB,0.08,0.053,True,16382.5412961,8947.66153325
50,white,28,13964.04,10735.5,183,9.0,0.197,81,21,TAXAB,0.109,0.082,True,17389.8381071,9162.49994779
50,white,29,13824.7,10462.74,231,3.0,0.177,81,21,TAXAB,0.069,0.061,True,16797.9343864,9114.15752658
50,white,30,12310.91,9988.7,199,1.5,0.181,81,21,TAXAB,0.06,0.05,True,15031.6361416,8995.9638912
50,white,31,12428.56,10549.76,234,7.0,0.209,81,21,TAXAB,0.107,0.09,True,15712.4652339,9439.62268257
50,white,32,12418.49,10254.93,226,6.0,0.226,81,21,TAXAB,0.08,0.066,True,16044.5607235,8814.28150836
50,white,33,12971.58,10919.62,214,4.0,0.21,81,21,TAXAB,0.098,0.07,True,16419.721519,9711.68273231
50,white,34,12371.92,10427.18,216,6.0,0.208,81,21,TAXAB,0.065,0.051,True,15621.1111111,9301.85100653
50,white,35,13364.44,10428.75,220,5.0,0.195,81,21,TAXAB,0.073,0.064,True,16601.7888199,9019.88641458
50,white,36,12154.37,10733.24,233,6.0,0.223,81,21,TAXAB,0.082,0.073,True,15642.6898327,9679.82357902
50,white,37,11751.52,10522.8,207,4.0,0.242,81,21,TAXAB,0.082,0.058,True,15503.3245383,9376.32409454
50,white,38,12754.85,10412.35,230,4.0,0.196,81,21,TAXAB,0.083,0.07,True,15864.2412935,9247.64411186
50,white,39,13404.29,10901.16,237,4.0,0.198,81,21,TAXAB,0.114,0.101,True,16713.5785536,9636.57736392
50,white,40,13926.4,10217.92,211,7.0,0.175,81,21,TAXAB,0.1,0.081,False,16880.4848485,8757.06619562
50,white,41,12793.0,10274.69,210,8.0,0.195,81,21,TAXAB,0.086,0.062,False,15891.9254658,9049.53250991
50,white,42,12469.22,10526.9,203,8.0,0.202,81,21,TAXAB,0.084,0.069,False,15625.5889724,9462.90505313
50,white,43,14047.17,10996.08,237,6.0,0.203,81,21,TAXAB,0.101,0.089,False,17625.0564617,9415.44927585
50,white,44,12250.04,10448.77,202,8.0,0.243,81,21,TAXAB,0.084,0.069,False,16182.3513871,8977.1339297
50,white,45,13877.32,10881.86,238,4.0,0.176,81,21,TAXAB,0.092,0.08,False,16841.407767,9684.41863672
50,white,46,13381.54,10088.71,209,1.5,0.177,81,21,TAXAB,0.086,0.072,False,16259.4653706,8768.03789097
50,white,47,14648.48,11879.2,215,7.0,0.181,81,21,TAXAB,0.084,0.079,False,17885.8119658,10695.7821549
50,white,48,13375.13,10862.31,215,1.5,0.223,81,21,TAXAB,0.116,0.093,False,17213.8095238,9261.46309625
50,white,49,13669.89,10797.68,211,5.0,0.185,81,21,TAXAB,0.114,0.09,False,16772.8711656,9539.87319538
50,white,50,13230.87,10668.24,238,8.0,0.231,81,21,TAXAB,0.08,0.067,False,17205.2925878,8922.8943937
50,white,51,12407.9,10325.89,204,3.0,0.245,81,21,TAXAB,0.059,0.054,False,16434.3046358,8663.29535301
50,white,52,13294.46,9967.48,212,1.5,0.16,81,21,TAXAB,0.108,0.099,False,15826.7380952,8842.90054927
50,white,53,14578.55,9816.82,213,9.0,0.146,81,21,TAXAB,0.099,0.085,False,17070.9016393,8384.43145202
50,white,54,13789.29,10102.29,213,6.0,0.183,81,21,TAXAB,0.08,0.066,False,16877.9559364,8531.4418071
50,white,55,12017.12,10114.93,181,4.0,0.238,81,21,TAXAB,0.072,0.061,False,15770.4986877,8664.57223909
50,white,56,13873.68,11290.53,195,4.0,0.21,81,21,TAXAB,0.108,0.087,False,17561.6202532,9828.32156302
50,white,57,12503.08,10015.18,201,5.0,0.189,81,21,TAXAB,0.055,0.05,False,15416.8680641,8874.55423682
50,white,58,14810.0,10822.03,235,5.0,0.157,81,21,TAXAB,0.119,0.089,False,17568.2087782,9511.63745697
50,white,59,12867.07,10531.91,218,6.0,0.216,81,21,TAXAB,0.078,0.064,False,16412.0790816,9126.88673841
50,white,60,13962.53,10796.88,204,1.5,0.191,81,21,TAXAB,0.098,0.078,False,17258.9987639,9338.14523318
50,white,61,12524.23,10368.46,235,4.0,0.209,81,21,TAXAB,0.089,0.072,False,15833.4134008,9138.6281429
50,white,62,13611.04,10590.16,209,4.0,0.163,81,21,TAXAB,0.086,0.072,False,16261.6965352,9533.52236185
50,white,63,12133.24,10816.65,219,4.0,0.242,81,21,TAXAB,0.082,0.064,False,16006.9129288,9609.78186615
50,white,64,13283.2,10544.44,219,4.0,0.21,81,21,TAXAB,0.082,0.068,False,16814.1772152,9020.54885983
50,white,65,13462.21,10466.94,204,5.0,0.225,81,21,TAXAB,0.118,0.108,False,17370.5935484,8571.62256441
50,white,66,11965.84,10932.93,225,5.0,0.284,81,21,TAXAB,0.107,0.076,False,16712.0670391,9360.58873961
50,white,67,13451.44,10223.01,219,5.0,0.196,81,21,TAXAB,0.073,0.068,False,16730.6467662,8667.4234551
50,white,68,13178.51,11152.95,203,4.0,0.256,81,21,TAXAB,0.103,0.089,False,17713.0510753,9320.30091442
50,white,69,13467.83,11073.58,199,3.0,0.166,81,21,TAXAB,0.111,0.09,False,16148.4772182,10185.4314184
50,white,70,13075.04,10311.43,228,5.0,0.206,81,21,TAXAB,0.088,0.07,False,16467.3047859,8834.58332734
50,white,71,13414.35,10460.74,222,1.5,0.207,81,21,TAXAB,0.063,0.054,False,16915.9520807,8874.58969986
50,white,72,13095.25,10880.65,242,1.5,0.198,81,21,TAXAB,0.099,0.07,False,16328.2418953,9737.9446096
50,white,73,13517.28,11140.06,238,5.0,0.223,81,21,TAXAB,0.151,0.122,False,17396.7567568,9603.52809667
50,white,1,12789.08,11310.77,189,3.0,0.254,82,23,TAXAB,0.09,0.069,True,17143.538874,9840.82397381
50,white,2,14703.88,11258.77,234,3.0,0.184,82,23,TAXAB,0.098,0.094,True,18019.4607843,9777.4249744
50,white,3,15675.0,11517.59,225,4.0,0.182,82,23,TAXAB,0.093,0.071,True,19162.591687,9764.1427559
50,white,4,13253.93,11103.06,244,1.5,0.18,82,23,TAXAB,0.078,0.066,True,16163.3292683,10164.3186951
50,white,5,13777.25,11220.92,210,4.0,0.21,82,23,TAXAB,0.071,0.062,True,17439.556962,9772.89762129
50,white,6,12822.71,11314.19,202,6.0,0.243,82,23,TAXAB,0.069,0.059,True,16938.8507266,9968.96216953
50,white,7,15791.74,11873.21,175,3.0,0.154,82,23,TAXAB,0.12,0.097,True,18666.3593381,10629.0268141
50,white,8,13821.58,11196.72,213,7.0,0.183,82,23,TAXAB,0.07,0.047,True,16917.4785802,10053.4878497
50,white,9,14666.51,11899.77,219,8.0,0.183,82,23,TAXAB,0.087,0.064,True,17951.6646267,10693.3885744
50,white,10,14727.61,11538.63,235,8.0,0.204,82,23,TAXAB,0.119,0.106,True,18502.0226131,9870.51248667
50,white,11,13147.3,11686.1,230,4.0,0.257,82,23,TAXAB,0.1,0.091,True,17694.8855989,10165.2868437
50,white,12,13691.74,11671.55,205,6.0,0.234,82,23,TAXAB,0.137,0.127,True,17874.3342037,10152.7554197
50,white,13,12529.96,10822.3,238,4.0,0.223,82,23,TAXAB,0.063,0.046,True,16126.0746461,9630.42988086
50,white,14,14519.48,11595.19,209,4.0,0.191,82,23,TAXAB,0.105,0.086,True,17947.4412855,10230.7261468
50,white,15,13867.68,11656.18,209,1.5,0.201,82,23,TAXAB,0.1,0.081,True,17356.2953692,10464.047191
50,white,16,12774.2,11394.15,205,5.0,0.234,82,23,TAXAB,0.083,0.063,True,16676.5013055,10218.1094605
50,white,17,13937.46,11549.7,205,5.0,0.224,82,23,TAXAB,0.083,0.073,True,17960.6443299,9982.11024909
50,white,18,12837.55,11112.66,212,8.0,0.231,82,23,TAXAB,0.085,0.066,True,16693.8231469,9808.71092766
50,white,19,14396.1,11849.24,215,9.0,0.233,82,23,TAXAB,0.116,0.107,True,18769.3611473,10048.5512246
50,white,20,12211.1,10808.41,222,4.0,0.257,82,23,TAXAB,0.059,0.059,True,16434.858681,9370.85392202
50,white,21,13562.62,10965.83,225,4.0,0.204,82,23,TAXAB,0.08,0.076,True,17038.4673367,9583.52799199
50,white,22,14398.5,12333.5,242,4.0,0.231,82,23,TAXAB,0.116,0.07,True,18723.6671001,10808.6142835
50,white,23,12311.42,10983.44,259,5.0,0.251,82,23,TAXAB,0.066,0.058,True,16437.1428571,9656.47933973
50,white,24,14004.13,12257.14,228,5.0,0.241,82,23,TAXAB,0.096,0.075,True,18450.7641634,10765.5722976
50,white,25,13842.64,10996.84,220,1.5,0.182,82,23,TAXAB,0.073,0.055,True,16922.5427873,9783.50643302
50,white,26,12344.42,11218.65,214,1.5,0.21,82,23,TAXAB,0.051,0.037,True,15625.8481013,10394.1793072
50,white,27,13600.4,11234.71,225,5.0,0.222,82,23,TAXAB,0.093,0.08,True,17481.2339332,9715.6100351
50,white,28,14328.26,11881.49,183,9.0,0.208,82,23,TAXAB,0.12,0.098,True,18091.2373737,10496.0843129
50,white,29,14116.34,11677.32,231,3.0,0.221,82,23,TAXAB,0.087,0.082,True,18121.1039795,10122.940839
50,white,30,13319.44,11375.88,199,1.5,0.231,82,23,TAXAB,0.085,0.055,True,17320.4681404,9949.10269163
50,white,31,13364.97,12555.07,234,7.0,0.244,82,23,TAXAB,0.085,0.068,True,17678.531746,11499.8941435
50,white,32,13284.99,11398.29,225,7.0,0.24,82,23,TAXAB,0.071,0.049,True,17480.25,9880.00557857
50,white,33,13293.15,11843.28,214,4.0,0.262,82,23,TAXAB,0.098,0.065,True,18012.398374,10249.5690065
50,white,34,12369.59,11039.03,216,6.0,0.236,82,23,TAXAB,0.069,0.06,True,16190.5628272,9881.25281307
50,white,35,13702.99,11955.68,220,5.0,0.227,82,23,TAXAB,0.095,0.082,True,17727.0245796,10657.3698701
50,white,36,12990.3,11590.38,232,7.0,0.228,82,23,TAXAB,0.095,0.091,True,16826.8134715,10462.0859774
50,white,37,12329.01,11042.48,207,4.0,0.271,82,23,TAXAB,0.072,0.063,True,16912.2222222,9473.8029694
50,white,38,13291.37,11554.65,230,4.0,0.239,82,23,TAXAB,0.087,0.074,True,17465.6636005,10125.8737485
50,white,39,14343.11,12838.86,237,4.0,0.241,82,23,TAXAB,0.11,0.08,True,18897.3781291,11450.4119259
50,white,40,14306.66,10954.99,211,7.0,0.175,82,23,TAXAB,0.085,0.066,False,17341.4060606,9635.46012958
50,white,41,13849.66,11283.11,210,8.0,0.233,82,23,TAXAB,0.081,0.076,False,18056.9230769,9487.4794406
50,white,42,13301.67,11804.09,203,8.0,0.256,82,23,TAXAB,0.103,0.079,False,17878.5887097,10268.9556192
50,white,43,14953.92,11621.55,237,6.0,0.203,82,23,TAXAB,0.093,0.076,False,18762.7603513,9899.32576289
50,white,44,12860.76,11356.03,202,8.0,0.218,82,23,TAXAB,0.074,0.054,False,16445.9846547,10293.0652002
50,white,45,14255.32,11741.06,237,5.0,0.211,82,23,TAXAB,0.101,0.084,False,18067.5792142,10287.8418221
50,white,46,14152.4,10749.75,208,1.5,0.183,82,23,TAXAB,0.063,0.053,False,17322.3990208,9302.08587448
50,white,47,14768.94,11387.45,215,7.0,0.195,82,23,TAXAB,0.107,0.107,False,18346.5093168,9769.84274318
50,white,48,14156.97,11904.12,215,1.5,0.228,82,23,TAXAB,0.121,0.112,False,18338.0440415,10338.6149994
50,white,49,14884.47,11814.7,211,5.0,0.204,82,23,TAXAB,0.118,0.095,False,18699.0829146,10199.5568803
50,white,50,14291.37,12101.8,238,8.0,0.261,82,23,TAXAB,0.105,0.067,False,19338.7956698,10028.3046949
50,white,51,13024.79,11308.04,203,4.0,0.251,82,23,TAXAB,0.049,0.049,False,17389.5727637,9737.6390954
50,white,52,14322.93,12171.33,212,1.5,0.184,82,23,TAXAB,0.108,0.085,False,17552.6102941,11173.9142339
50,white,53,15164.09,11201.9,211,11.0,0.175,82,23,TAXAB,0.09,0.085,False,18380.7151515,9642.41704366
50,white,54,14919.06,10783.35,213,6.0,0.174,82,23,TAXAB,0.085,0.075,False,18061.8159806,9165.79018217
50,white,55,12823.51,10868.84,180,5.0,0.2,82,23,TAXAB,0.083,0.061,False,16029.3875,9812.05131239
50,white,56,14312.65,11678.53,195,4.0,0.21,82,23,TAXAB,0.103,0.082,False,18117.278481,10183.9876259
50,white,57,12356.32,10950.93,201,5.0,0.214,82,23,TAXAB,0.055,0.04,False,15720.5089059,9984.33080293
50,white,58,15571.43,11661.26,235,5.0,0.162,82,23,TAXAB,0.123,0.098,False,18581.6587112,10312.0419405
50,white,59,12643.41,11243.25,218,6.0,0.229,82,23,TAXAB,0.073,0.064,False,16398.7159533,10118.0321956
50,white,60,14604.36,12069.63,204,1.5,0.216,82,23,TAXAB,0.093,0.074,False,18628.0102041,10528.9404521
50,white,61,13305.43,11825.58,235,4.0,0.226,82,23,TAXAB,0.089,0.072,False,17190.4780362,10672.0013092
50,white,62,13343.05,11109.12,209,4.0,0.206,82,23,TAXAB,0.086,0.081,False,16804.8488665,9861.86660107
50,white,63,13336.92,12702.48,219,4.0,0.269,82,23,TAXAB,0.1,0.068,False,18244.7606019,11453.6788318
50,white,64,14285.22,11389.01,219,4.0,0.215,82,23,TAXAB,0.068,0.055,False,18197.7324841,9697.22839071
50,white,65,14263.74,12252.68,204,5.0,0.235,82,23,TAXAB,0.118,0.093,False,18645.4117647,10702.7050741
50,white,66,11926.94,11643.39,225,5.0,0.316,82,23,TAXAB,0.084,0.084,False,17437.0467836,10105.4251027
50,white,67,14133.32,11010.45,219,5.0,0.215,82,23,TAXAB,0.064,0.064,False,18004.2292994,9205.45458515
50,white,68,13700.35,12240.87,203,4.0,0.236,82,23,TAXAB,0.123,0.103,False,17932.395288,10965.1038996
50,white,69,14716.19,12182.61,199,3.0,0.206,82,23,TAXAB,0.136,0.106,False,18534.2443325,10777.6224359
50,white,70,12922.09,11331.31,228,5.0,0.237,82,23,TAXAB,0.088,0.079,False,16935.897772,10015.1785883
50,white,71,14088.19,11359.33,222,1.5,0.198,82,23,TAXAB,0.086,0.068,False,17566.3216958,9989.63289761
50,white,72,14532.73,12023.87,240,4.0,0.208,82,23,TAXAB,0.104,0.092,False,18349.4065657,10607.001675
50,white,73,14000.85,12026.13,237,6.0,0.194,82,23,TAXAB,0.143,0.127,False,17370.7816377,10995.481556
50,white,1,13644.84,12256.83,189,3.0,0.217,83,25,TAXAB,0.09,0.074,True,17426.3601533,11223.4727235
50,white,2,15574.87,12252.42,234,3.0,0.192,83,25,TAXAB,0.098,0.094,True,19275.8292079,10698.3757742
50,white,3,16357.07,12464.88,225,4.0,0.178,83,25,TAXAB,0.098,0.062,True,19899.1119221,10887.3800105
50,white,4,13692.32,12325.37,244,1.5,0.221,83,25,TAXAB,0.082,0.074,True,17576.7907574,11257.7076148
50,white,5,14615.98,12302.08,210,4.0,0.21,83,25,TAXAB,0.067,0.043,True,18501.2405063,10940.2452054
50,white,6,13787.73,12083.44,201,7.0,0.284,83,25,TAXAB,0.07,0.065,True,19256.6061453,9930.35345533
50,white,7,16039.82,12726.73,174,4.0,0.184,83,25,TAXAB,0.092,0.08,True,19656.6421569,11287.056623
50,white,8,14741.72,12034.94,213,7.0,0.192,83,25,TAXAB,0.052,0.042,True,18244.7029703,10739.9381123
50,white,9,14398.84,12408.24,219,8.0,0.21,83,25,TAXAB,0.068,0.059,True,18226.3797468,11186.1288136
50,white,10,15228.91,12830.27,235,8.0,0.2,83,25,TAXAB,0.094,0.085,True,19036.1375,11545.3401491
50,white,11,13908.78,12537.24,230,4.0,0.257,83,25,TAXAB,0.087,0.078,True,18719.7577389,11022.2798876
50,white,12,14582.39,13102.7,205,6.0,0.239,83,25,TAXAB,0.117,0.102,True,19162.1419185,11740.5716757
50,white,13,13693.28,11786.16,237,5.0,0.211,83,25,TAXAB,0.072,0.055,True,17355.234474,10607.0139399
50,white,14,15574.66,12003.37,209,4.0,0.187,83,25,TAXAB,0.057,0.057,True,19157.0233702,10420.8372877
50,white,15,15106.51,12606.93,208,3.0,0.207,83,25,TAXAB,0.096,0.063,True,19049.8234552,11193.8654092
50,white,16,13815.17,13353.26,205,5.0,0.244,83,25,TAXAB,0.098,0.078,True,18274.0343915,12424.884521
50,white,17,15281.53,12419.85,203,7.0,0.232,83,25,TAXAB,0.064,0.054,True,19897.8255208,10440.0954565
50,white,18,13437.39,11784.68,212,8.0,0.255,83,25,TAXAB,0.052,0.047,True,18036.7651007,10171.3563942
50,white,19,15243.88,12586.06,214,10.0,0.238,83,25,TAXAB,0.112,0.103,True,20005.0918635,10613.0685066
50,white,20,13972.44,12411.88,222,4.0,0.252,83,25,TAXAB,0.072,0.063,True,18679.7326203,10863.912778
50,white,21,14717.36,12513.46,225,4.0,0.204,83,25,TAXAB,0.071,0.058,True,18489.1457286,11268.5331854
50,white,22,15015.19,13180.0,242,4.0,0.244,83,25,TAXAB,0.095,0.066,True,19861.3624339,11555.3762272
50,white,23,12986.42,12002.92,258,6.0,0.248,83,25,TAXAB,0.05,0.047,True,17269.1755319,10845.4095123
50,white,24,15512.22,13184.85,228,5.0,0.224,83,25,TAXAB,0.118,0.092,True,19989.9742268,11597.8780081
50,white,25,14605.04,12187.58,219,3.0,0.21,83,25,TAXAB,0.082,0.073,True,18487.3924051,10781.7939658
50,white,26,13307.22,12335.96,214,1.5,0.229,83,25,TAXAB,0.07,0.061,True,17259.688716,11364.6971057
50,white,27,14546.09,12856.12,224,6.0,0.25,83,25,TAXAB,0.08,0.067,True,19394.7866667,11239.8246344
50,white,28,15380.79,12564.21,182,10.0,0.225,83,25,TAXAB,0.104,0.082,True,19846.1806452,10727.001634
50,white,29,14928.1,12865.82,231,3.0,0.26,83,25,TAXAB,0.069,0.056,True,20173.1081081,10857.2630276
50,white,30,14490.11,12125.54,198,1.5,0.227,83,25,TAXAB,0.071,0.061,True,18745.2910737,10509.0780976
50,white,31,14728.19,13256.36,233,8.0,0.24,83,25,TAXAB,0.082,0.06,True,19379.1973684,11878.22866
50,white,32,14500.67,13129.07,224,8.0,0.232,83,25,TAXAB,0.071,0.058,True,18881.0807292,11905.3115672
50,white,33,13791.09,12549.83,214,4.0,0.285,83,25,TAXAB,0.079,0.079,True,19288.2377622,10688.6367671
50,white,34,13011.43,11967.01,216,6.0,0.227,83,25,TAXAB,0.056,0.056,True,16832.3803364,10997.6653118
50,white,35,14640.17,12533.6,220,5.0,0.227,83,25,TAXAB,0.073,0.068,True,18939.4178525,11036.1870681
50,white,36,13518.45,12640.28,231,8.0,0.251,83,25,TAXAB,0.082,0.074,True,18048.6648865,11469.7719078
50,white,37,12810.78,12603.46,207,4.0,0.266,83,25,TAXAB,0.072,0.058,True,17453.3787466,11635.4651878
50,white,38,14578.54,12259.24,229,5.0,0.231,83,25,TAXAB,0.083,0.07,True,18957.7893368,10602.5185167
50,white,39,15098.68,14101.76,237,4.0,0.224,83,25,TAXAB,0.101,0.084,True,19457.0618557,13094.3159809
50,white,40,15077.78,12722.39,211,7.0,0.218,83,25,TAXAB,0.081,0.062,False,19281.0485934,11222.194862
50,white,41,14360.55,12288.27,210,8.0,0.214,83,25,TAXAB,0.081,0.076,False,18270.4198473,10985.3996417
50,white,42,14149.36,13138.34,203,8.0,0.266,83,25,TAXAB,0.108,0.099,False,19277.0572207,11675.8177169
50,white,43,15899.53,12435.23,237,6.0,0.198,83,25,TAXAB,0.089,0.072,False,19824.8503741,10723.467873
50,white,44,13076.33,12234.71,202,8.0,0.243,83,25,TAXAB,0.054,0.05,False,17273.8837517,11190.6459059
50,white,45,14847.51,12568.15,237,5.0,0.232,83,25,TAXAB,0.101,0.076,False,19332.6953125,10907.0743864
50,white,46,14546.23,12078.94,208,1.5,0.231,83,25,TAXAB,0.038,0.024,False,18915.7737321,10347.6879937
50,white,47,15405.41,12444.44,215,7.0,0.186,83,25,TAXAB,0.079,0.065,False,18925.5651106,11118.8936626
50,white,48,15348.14,13547.13,215,1.5,0.219,83,25,TAXAB,0.107,0.084,False,19651.9078105,12264.1593078
50,white,49,15060.69,12680.09,211,5.0,0.204,83,25,TAXAB,0.095,0.081,False,18920.4648241,11356.1469371
50,white,50,14662.57,13736.79,238,8.0,0.248,83,25,TAXAB,0.092,0.067,False,19498.0984043,12515.8477088
50,white,51,13641.91,12306.51,202,5.0,0.262,83,25,TAXAB,0.079,0.069,False,18484.9728997,10756.0760025
50,white,52,15184.42,13107.81,212,1.5,0.184,83,25,TAXAB,0.132,0.099,False,18608.3578431,12117.89375
50,white,53,15374.23,12416.65,211,11.0,0.204,83,25,TAXAB,0.081,0.071,False,19314.3592965,10843.6086349
50,white,54,15546.62,12272.09,213,6.0,0.202,83,25,TAXAB,0.085,0.066,False,19481.9799499,10585.7666335
50,white,55,14009.3,12149.42,179,6.0,0.251,83,25,TAXAB,0.089,0.078,False,18704.0053405,10452.950779
50,white,56,15264.5,12538.32,195,4.0,0.205,83,25,TAXAB,0.072,0.056,False,19200.6289308,11053.1266164
50,white,57,13164.83,11699.33,201,5.0,0.229,83,25,TAXAB,0.04,0.035,False,17075.0064851,10524.3534359
50,white,58,15804.97,12603.27,235,5.0,0.183,83,25,TAXAB,0.102,0.081,False,19345.128519,11222.1539236
50,white,59,13911.7,12643.16,217,7.0,0.221,83,25,TAXAB,0.101,0.083,False,17858.4082157,11606.7393387
50,white,60,15650.9,13880.34,203,3.0,0.212,83,25,TAXAB,0.099,0.079,False,19861.5482234,12683.345941
50,white,61,13707.52,12368.37,235,4.0,0.238,83,25,TAXAB,0.072,0.064,False,17988.8713911,11123.8474667
50,white,62,13806.05,12149.74,209,4.0,0.234,83,25,TAXAB,0.077,0.072,False,18023.5639687,10802.5824529
50,white,63,13895.12,13361.26,219,4.0,0.292,83,25,TAXAB,0.114,0.078,False,19625.8757062,11818.6467243
50,white,64,15285.0,12486.48,219,4.0,0.228,83,25,TAXAB,0.059,0.046,False,19799.2227979,10610.4044721
50,white,65,15343.45,13161.82,203,6.0,0.207,83,25,TAXAB,0.138,0.123,False,19348.6128625,11872.6156876
50,white,66,13298.32,13144.76,225,5.0,0.289,83,25,TAXAB,0.076,0.062,False,18703.6849508,11912.8600409
50,white,67,14956.13,12487.82,219,5.0,0.247,83,25,TAXAB,0.078,0.073,False,19862.0584329,10471.7380313
50,white,68,14512.53,13399.69,203,4.0,0.291,83,25,TAXAB,0.113,0.099,False,20469.0126939,11459.627933
50,white,69,15547.36,13335.56,198,4.0,0.222,83,25,TAXAB,0.141,0.131,False,19983.7532134,11829.0608838
50,white,70,14637.54,12440.4,228,5.0,0.215,83,25,TAXAB,0.079,0.075,False,18646.5477707,11063.3117533
50,white,71,15049.15,12409.19,222,1.5,0.23,83,25,TAXAB,0.063,0.045,False,19544.3506494,10589.0808502
50,white,72,16212.72,13508.33,239,5.0,0.205,83,25,TAXAB,0.121,0.088,False,20393.3584906,12011.2870461
50,white,73,15092.75,13469.74,236,7.0,0.246,83,25,TAXAB,0.136,0.123,False,20016.9098143,11918.9783928
50,white,1,14994.56,13123.4,189,3.0,0.206,84,27,TAXAB,0.106,0.085,True,18884.836272,11976.6064262
50,white,2,16560.34,13636.7,232,5.0,0.233,84,27,TAXAB,0.116,0.099,True,21591.0560626,11568.5823274
50,white,3,17112.14,13717.14,224,5.0,0.205,84,27,TAXAB,0.116,0.08,True,21524.7044025,11903.7814384
50,white,4,14871.68,13545.44,243,3.0,0.251,84,27,TAXAB,0.086,0.07,True,19855.3805073,12083.5401863
50,white,5,16441.77,13595.55,210,4.0,0.21,84,27,TAXAB,0.081,0.052,True,20812.3670886,11958.7173706
50,white,6,14771.81,13332.92,201,7.0,0.294,84,27,TAXAB,0.09,0.06,True,20923.2436261,11094.4277527
50,white,7,17957.63,13603.06,174,4.0,0.184,84,27,TAXAB,0.103,0.08,True,22006.8995098,11732.7239357
50,white,8,16167.47,13268.19,213,7.0,0.221,84,27,TAXAB,0.08,0.056,True,20754.1335045,11436.6099802
50,white,9,16236.11,13567.06,218,9.0,0.234,84,27,TAXAB,0.087,0.078,True,21195.9660574,11626.0460104
50,white,10,16208.04,13915.32,235,8.0,0.23,84,27,TAXAB,0.115,0.098,True,21049.4025974,12229.7875691
50,white,11,15267.62,13590.4,230,4.0,0.274,84,27,TAXAB,0.1,0.096,True,21029.7796143,11542.5019363
50,white,12,15192.83,13963.33,205,6.0,0.249,84,27,TAXAB,0.117,0.102,True,20230.1331558,12558.4489247
50,white,13,14144.85,13299.12,237,5.0,0.266,84,27,TAXAB,0.084,0.072,True,19270.9128065,11923.8731572
