byr	race	year	type	interval	nj	nj0	p_xl	p_l	earnings	iweight	iweight_old	nsrvd	ps_r	ern74	ern75	ern76	ern77	ern78	ern79	ern80	ern81	ern82	ern83	ern84
53	2	76	TAXAB	50	61	17.995	0.022695	0	5289.64	1.95093e-06	1.41942e-06	714	0.115161	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	12	81	23.976	0	0	5441.38	2.71062e-06	1.91347e-06	761	0.0939506	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	67	70	25.97	0.0683625	0	6837.18	1.93514e-06	1.09811e-06	609	0.087	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	29	71	23.004	0	0	5716.9	2.6386e-06	1.66773e-06	609	0.0857746	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	52	58	23.026	0	0	5240.81	2.97553e-06	1.54357e-06	642	0.11069	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	70	55	27.005	0	0	6335.99	1.0673e-06	6.0937e-07	616	0.112	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	32	77	26.026	0.0196375	0	5790.64	3.46751e-06	1.95797e-06	639	0.0808861	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	24	66	18.018	0.0618982	0	7991.54	1.93397e-06	1.1358e-06	593	0.0898485	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	18	83	27.971	0.0361991	0	5995.21	2.3529e-06	1.5501e-06	686	0.0826506	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	3	61	28.975	0.0628571	0	6947.19	1.46047e-06	7.13999e-07	765	0.12541	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	30	87	34.017	0	0.0377668	6534.46	2.22603e-06	1.30832e-06	666	0.0756818	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	37	55	17.985	0.0267459	0	7207.73	1.62857e-06	9.31979e-07	615	0.111818	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	60	64	25.024	0.0262726	0	7126.21	1.67513e-06	9.03821e-07	644	0.100625	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	31	76	19	0.0173333	0	6644.8	2.76911e-06	1.80251e-06	643	0.0846053	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	59	77	23.023	0	0	6807.9	2.09303e-06	1.36144e-06	680	0.0883117	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	58	78	24.024	0.0187861	0	6584.25	3.36056e-06	1.83504e-06	676	0.0855696	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	38	65	28.015	0.026362	0	4822.51	2.12985e-06	1.35038e-06	700	0.106061	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	6	75	26.025	0.0199081	0.0214395	6736.22	2.33487e-06	1.3337e-06	762	0.1016	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	66	86	28.036	0.0341246	0	6255.04	2.58307e-06	1.64694e-06	588	0.0683721	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	47	76	37.012	0.0253411	0.0253411	6235.67	1.31895e-06	8.03941e-07	564	0.0742105	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	27	71	20.022	0	0	6251.92	2.6571e-06	1.68757e-06	711	0.100141	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	49	66	24.024	0	0.0235849	5638.6	1.70534e-06	1.15996e-06	659	0.0998485	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	22	73	31.025	0	0	6847.89	2.82913e-06	1.20734e-06	702	0.0948649	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	72	85	31.025	0	0	7121.59	2.39479e-06	1.31485e-06	683	0.0803529	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	21	75	27.975	0	0	5873.66	2.55292e-06	1.50295e-06	648	0.0864	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	1	67	22.981	0	0.022831	6703.66	2.20733e-06	1.24501e-06	821	0.120735	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	4	69	30.015	0.0247788	0.0265487	7218.97	2.09001e-06	9.43435e-07	772	0.108732	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	44	81	34.02	0	0	5255.99	2.9174e-06	1.69566e-06	703	0.0867901	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	19	65	13	0.03875	0	6392.78	2.51441e-06	1.80216e-06	672	0.101818	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	26	66	26.004	0.0247525	0	6220.06	2.56432e-06	1.29686e-06	648	0.0981818	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	76	TAXAB	14	68	22.032	0.0221893	0	5641.69	2.52621e-06	1.61241e-06	644	0.0947059	0.466346	0.64204	1	0.683867	0.589485	0.460125	0.254007	0.380908	0.270878	0.202677	0.151009
53	2	77	TAXAB	58	78	21.996	0.0181059	0	7605.7	3.0655e-06	1.61946e-06	676	0.0855696	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	46	70	18.97	0	0	6811.65	2.25171e-06	1.4482e-06	692	0.0988571	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	66	86	27.004	0.0510204	0	8122.75	2.43128e-06	1.31152e-06	588	0.0683721	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	53	69	20.01	0.0605634	0	7200.61	1.73409e-06	1.13174e-06	596	0.0863768	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	64	72	27	0.0448	0	6465.95	1.43445e-06	9.56447e-07	614	0.0841096	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	26	65	26.975	0.025641	0.0273504	6932.19	2.03198e-06	9.83672e-07	648	0.0981818	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	25	66	19.998	0.0430416	0	7209.2	1.84488e-06	1.13075e-06	708	0.107273	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	60	64	25.024	0	0	7747.48	1.6394e-06	8.25e-07	644	0.100625	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	41	63	24.003	0.0258481	0.0258481	8662.08	1.24342e-06	6.50494e-07	660	0.103125	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	72	85	30.005	0	0.0185471	7781.11	1.87472e-06	1.08455e-06	683	0.0803529	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	40	63	18.018	0	0.022409	7298.94	2.04354e-06	1.20763e-06	702	0.111429	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	45	73	28.032	0.0665584	0.0227273	7557.94	1.64581e-06	9.12912e-07	613	0.0828378	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	9	70	28.98	0.0733788	0	7506.81	1.42889e-06	7.88279e-07	735	0.103521	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	19	65	12.025	0.0380368	0	7313.46	2.37854e-06	1.64687e-06	672	0.101818	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	27	71	20.022	0.0194986	0	6813.78	2.50658e-06	1.52491e-06	711	0.100141	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	29	71	26.98	0	0	6591.41	2.49448e-06	1.28877e-06	609	0.0857746	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	7	79	30.968	0.0213816	0.0197368	7817.44	2.18686e-06	1.04599e-06	792	0.100253	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	36	77	30.03	0	0	7404.4	2.51557e-06	1.17268e-06	662	0.0848718	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	8	85	36.975	0.0424779	0.040708	7387.6	1.33468e-06	8.04127e-07	785	0.0912791	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	63	73	28.981	0	0	5800.3	1.73785e-06	1.13785e-06	647	0.0886301	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	21	75	29.025	0	0	6899.54	2.22769e-06	1.17702e-06	648	0.0864	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	50	61	18.971	0	0.0232221	5735.96	1.53803e-06	1.11902e-06	714	0.115161	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	5	66	26.994	0.0761421	0	7093.47	1.45647e-06	8.23589e-07	705	0.105224	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	37	55	15.015	0.100413	0	7419.73	1.05925e-06	7.57611e-07	615	0.111818	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	39	76	19	0.0346667	0	6582.82	2.90889e-06	1.87325e-06	628	0.0826316	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	17	82	30.012	0.0772871	0.0189274	7652.07	1.78556e-06	1.02852e-06	681	0.0830488	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	4	69	28.014	0.023569	0.0252525	7663.18	1.85824e-06	8.92971e-07	772	0.108732	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	18	83	23.987	0.0337553	0	6542.26	2.45457e-06	1.62072e-06	686	0.0826506	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	71	76	24.016	0.0190058	0	7416.1	2.8433e-06	1.45766e-06	691	0.0909211	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	15	73	18.031	0.0358566	0	7635.16	2.11653e-06	1.36162e-06	683	0.0935616	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	22	73	31.974	0	0.024911	7370.36	1.76165e-06	8.71383e-07	702	0.0948649	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	35	63	25.011	0	0	6230.69	2.47146e-06	1.23408e-06	671	0.106508	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	3	61	20.984	0.0503049	0.0243902	6904.67	1.41991e-06	8.9758e-07	765	0.12541	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	61	64	20.992	0	0	7023.02	1.53411e-06	9.72759e-07	693	0.108281	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	43	66	21.978	0.0449775	0	6281.89	1.90967e-06	1.21631e-06	638	0.0966667	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	57	81	28.026	0.0183486	0	6543.7	2.24635e-06	1.3796e-06	684	0.0824096	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	34	73	20.002	0.0371901	0.0385675	8520.58	2.12293e-06	1.18149e-06	562	0.0769863	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	49	65	25.025	0.0504065	0.0243902	7152.21	1.47087e-06	8.52852e-07	659	0.0998485	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	52	58	23.026	0	0	6478.71	2.64572e-06	1.17038e-06	642	0.11069	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	30	87	26.013	0	0.0485021	6891.16	2.15604e-06	1.43548e-06	666	0.0756818	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	68	69	22.977	0.0434783	0	6804.97	1.80764e-06	1.12579e-06	626	0.0894286	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	32	77	26.026	0.0392749	0	7269.52	2.37463e-06	1.29612e-06	639	0.0808861	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	65	67	27.001	0.0753769	0	6546.24	1.32329e-06	8.42142e-07	671	0.0972464	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	16	80	30	0.0192	0	7654.48	1.91208e-06	1.03904e-06	699	0.087375	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	23	87	36.975	0.04	0	7273.46	1.66978e-06	9.53896e-07	649	0.07375	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	13	73	28.981	0.0232173	0	6790	1.96957e-06	1.0828e-06	709	0.0958108	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	24	66	14.982	0.0388098	0.0194049	8142.94	1.73628e-06	1.14814e-06	593	0.0898485	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	1	67	22.981	0.0456621	0	8216.87	1.97611e-06	9.68859e-07	821	0.120735	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	47	76	37.012	0.0760234	0.0272904	6762.35	1.16828e-06	7.00688e-07	564	0.0742105	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	48	76	25.992	0.100304	0	7040.19	1.90633e-06	1.15803e-06	633	0.0822078	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	12	81	26.001	0	0	6538.57	2.31359e-06	1.4668e-06	761	0.0939506	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	54	57	20.976	0	0	5589.24	1.62642e-06	1.0707e-06	641	0.112456	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	70	55	26.015	0.0341556	0.0341556	8430.62	8.07358e-07	4.16932e-07	616	0.112	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	38	65	26	0	0	5032.96	1.96333e-06	1.30015e-06	700	0.106061	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	10	67	18.023	0.0615595	0.0205198	7810.7	1.5958e-06	1.03981e-06	645	0.0962687	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	42	78	30.03	0	0	7579.95	2.10919e-06	1.06924e-06	702	0.09	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	59	77	23.023	0.0185449	0.0185449	7341.6	2.11602e-06	1.29676e-06	680	0.0883117	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	56	79	27.018	0.0379939	0.0197568	7420.7	1.92727e-06	1.13486e-06	665	0.0841772	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	55	66	26.004	0.0495049	0.0247525	7587.86	1.24095e-06	7.28326e-07	583	0.0870149	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	73	83	20.003	0.0316206	0.0158103	6597.36	2.29012e-06	1.65792e-06	720	0.0857143	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	69	53	21.995	0	0	6704.64	1.76978e-06	8.571e-07	562	0.104074	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	28	70	30.03	0.0245184	0	8201.41	2.04406e-06	8.25655e-07	750	0.107143	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	51	64	24	0.0256	0	7251.72	1.67258e-06	9.16687e-07	621	0.0913235	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	2	75	24	0.0191176	0.0205882	5810.3	2.45516e-06	1.61517e-06	826	0.110133	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	67	69	24.978	0.0909091	0	7119.06	1.36231e-06	8.68955e-07	609	0.087	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	20	91	37.037	0.0185497	0	6930.08	2.17729e-06	1.21727e-06	646	0.0702174	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	31	76	20.976	0.0179558	0.0179558	7725.91	2.1297e-06	1.30047e-06	643	0.0846053	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	44	81	31.023	0	0.0194489	6513.63	2.64878e-06	1.42313e-06	703	0.0867901	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	14	68	21.012	0.0419682	0	7258.15	2.23115e-06	1.25844e-06	644	0.0947059	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	33	90	24.03	0.0600273	0.0163711	8260.83	2.40211e-06	1.44406e-06	641	0.0696739	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	62	73	18.98	0.0364865	0	6433.9	2.29712e-06	1.57589e-06	679	0.0930137	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	11	81	22.032	0.0164835	0	6812.12	2.67509e-06	1.70106e-06	713	0.0880247	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	77	TAXAB	6	75	26.025	0.0612557	0.0199081	8346.94	2.25867e-06	1.06795e-06	762	0.1016	0.493087	0.490411	0.683867	1	0.731281	0.5636	0.419748	0.477611	0.364742	0.37641	0.352009
53	2	78	TAXAB	55	66	24.024	0.119497	0.0471698	7832.23	1.03511e-06	6.67544e-07	583	0.0870149	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	58	78	25.038	0.0559647	0.0191458	8523.71	2.15758e-06	1.1064e-06	676	0.0855696	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	36	77	26.026	0.0196375	0	7628.87	2.06165e-06	1.14816e-06	662	0.0848718	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	10	66	19.998	0.13056	0	8885.64	1.51058e-06	8.45991e-07	645	0.0962687	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	57	81	20.007	0.0332005	0	6395.44	2.62108e-06	1.82762e-06	684	0.0824096	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	51	64	20.992	0.0238095	0	8325.77	1.89422e-06	9.46451e-07	621	0.0913235	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	34	73	18.98	0.0364865	0.0189189	8812.65	1.81402e-06	1.08102e-06	562	0.0769863	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	18	83	25.979	0.0349345	0.0524017	8291.11	1.62807e-06	1.00851e-06	686	0.0826506	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	62	73	22.995	0.0394161	0.020438	7644.54	1.63489e-06	1.02063e-06	679	0.0930137	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	14	68	18.02	0.0598639	0	7976.23	1.88378e-06	1.15185e-06	644	0.0947059	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	26	65	20.02	0.0447977	0	6505.91	1.97304e-06	1.25523e-06	648	0.0981818	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	13	73	28.981	0.0679934	0	6989.25	1.63159e-06	9.49248e-07	709	0.0958108	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	22	73	32.996	0	0.0492701	8428.85	9.38738e-07	5.35334e-07	702	0.0948649	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	6	74	23.014	0.0203193	0.0580552	8977.37	2.0146e-06	1.01217e-06	762	0.1016	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	67	69	26.979	0.0952381	0.0229885	7711.53	1.13431e-06	6.96897e-07	609	0.087	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	30	87	28.014	0.0162242	0.0176991	8140.04	2.14418e-06	1.2076e-06	666	0.0756818	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	70	55	25.025	0.066055	0.0348624	8929.17	8.04528e-07	4.07628e-07	616	0.112	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	3	61	22.997	0.105939	0.0256822	8298.44	1.26844e-06	6.7957e-07	765	0.12541	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	40	63	19.971	0.0234261	0.0234261	7910.89	1.69499e-06	9.51452e-07	702	0.111429	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	49	65	21.97	0.0226586	0.0468278	8054.43	1.29544e-06	7.80322e-07	659	0.0998485	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	2	75	24	0.0191176	0.0205882	7322.6	1.9774e-06	1.18743e-06	826	0.110133	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	31	76	21.964	0.0548523	0.0379747	9245.98	1.53712e-06	9.02703e-07	643	0.0846053	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
53	2	78	TAXAB	23	87	38.976	0.0833333	0.0199275	8096.87	1.54453e-06	7.94265e-07	649	0.07375	0.555517	0.537906	0.589485	0.731281	1	0.670748	0.471152	0.574029	0.457745	0.4612	0.408022
