,byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax
14790,52,1,45,16305.24,16003.37,233,1.5,0.258,84,28,TOTAL,0.077,0.0
14791,52,1,46,14330.27,15454.41,311,5.0,0.299,84,28,TOTAL,0.055,0.0
14792,52,1,47,15841.27,21831.21,258,3.0,0.298,84,28,TOTAL,0.062,0.0
14793,52,1,48,16222.21,15292.26,192,6.0,0.245,84,28,TOTAL,0.078,0.0
14794,52,1,49,14255.17,12626.52,226,1.5,0.252,84,28,TOTAL,0.044,0.0
14795,52,1,50,14674.56,13971.71,212,4.0,0.264,84,28,TOTAL,0.075,0.0
14796,52,1,51,16558.67,14908.05,256,6.0,0.254,84,28,TOTAL,0.082,0.0
14797,52,1,52,13792.13,15821.84,237,6.0,0.338,84,28,TOTAL,0.063,0.0
14798,52,1,53,15247.64,15826.19,232,7.0,0.254,84,28,TOTAL,0.06,0.0
14799,52,1,54,17226.76,17130.42,245,1.5,0.245,84,28,TOTAL,0.086,0.0
14800,52,1,55,14901.01,15997.87,184,3.0,0.299,84,28,TOTAL,0.054,0.0
14801,52,1,56,18218.72,17478.85,222,6.0,0.239,84,28,TOTAL,0.086,0.0
14802,52,1,57,14561.1,14295.9,244,4.0,0.316,84,28,TOTAL,0.053,0.0
14803,52,1,58,15661.68,17731.69,247,9.0,0.291,84,28,TOTAL,0.081,0.0
14804,52,1,59,15388.44,15786.86,234,8.0,0.265,84,28,TOTAL,0.073,0.0
14805,52,1,60,14617.97,15795.7,176,1.5,0.284,84,28,TOTAL,0.051,0.0
14806,52,1,61,14588.04,14154.45,238,7.0,0.252,84,28,TOTAL,0.063,0.0
14807,52,1,62,15279.82,15418.7,262,4.0,0.252,84,28,TOTAL,0.073,0.0
14808,52,1,63,16242.78,21045.24,251,9.0,0.223,84,28,TOTAL,0.072,0.0
14809,52,1,64,17724.11,21593.05,241,5.0,0.282,84,28,TOTAL,0.083,0.0
14810,52,1,65,17102.45,20207.35,270,3.0,0.274,84,28,TOTAL,0.081,0.0
14811,52,1,66,13703.6,15871.37,204,8.0,0.333,84,28,TOTAL,0.069,0.0
14812,52,1,67,17970.12,20903.25,289,3.0,0.208,84,28,TOTAL,0.093,0.0
14813,52,1,68,16290.03,17484.17,237,1.5,0.253,84,28,TOTAL,0.08,0.0
14814,52,1,69,15111.38,17714.52,230,4.0,0.317,84,28,TOTAL,0.07,0.0
14815,52,1,70,13909.55,13724.71,242,3.0,0.281,84,28,TOTAL,0.041,0.0
14816,52,1,71,15155.35,15586.5,243,6.0,0.239,84,28,TOTAL,0.066,0.0
14817,52,1,72,13890.73,14719.45,232,7.0,0.297,84,28,TOTAL,0.069,0.0
14818,52,1,73,14382.18,15430.17,250,9.0,0.308,84,28,TOTAL,0.092,0.0
14819,53,1,1,8964.93,23659.06,259,1.5,0.293,78,16,TOTAL,0.1,0.0
14820,53,1,2,8185.89,9017.78,225,1.5,0.231,78,16,TOTAL,0.08,0.004
14821,53,1,3,7533.71,7717.46,268,5.0,0.224,78,16,TOTAL,0.086,0.0
14822,53,1,4,14408.88,76473.1,240,3.0,0.175,78,16,TOTAL,0.117,0.0
14823,53,1,5,9299.17,13699.03,224,1.5,0.183,78,16,TOTAL,0.098,0.0
14824,53,1,6,8089.48,10250.91,229,1.5,0.231,78,16,TOTAL,0.109,0.0
14825,53,1,7,8935.34,21955.43,248,3.0,0.31,78,16,TOTAL,0.121,0.0
14826,53,1,8,10303.2,37700.97,246,1.5,0.236,78,16,TOTAL,0.093,0.0
14827,53,1,9,8703.16,8893.32,257,4.0,0.206,78,16,TOTAL,0.113,0.0
14828,53,1,10,8192.79,7561.25,224,1.5,0.21,78,16,TOTAL,0.076,0.0
14829,53,1,11,7605.56,6725.78,229,6.0,0.192,78,16,TOTAL,0.079,0.0
14830,53,1,12,7748.13,6848.48,261,3.0,0.215,78,16,TOTAL,0.08,0.0
14831,53,1,13,8064.27,9594.9,293,6.0,0.249,78,16,TOTAL,0.082,0.0
14832,53,1,14,8976.65,8855.72,259,1.5,0.185,78,16,TOTAL,0.12,0.0
14833,53,1,15,10519.57,37125.27,252,1.5,0.21,78,16,TOTAL,0.115,0.0
14834,53,1,16,8673.55,6349.52,268,0.0,0.164,78,16,TOTAL,0.09,0.0
14835,53,1,17,9020.57,21790.63,227,0.0,0.256,78,16,TOTAL,0.106,0.0
14836,53,1,18,11379.23,52510.83,256,1.5,0.172,78,16,TOTAL,0.09,0.0
14837,53,1,19,13351.91,77596.37,232,1.5,0.22,78,16,TOTAL,0.103,0.0
14838,53,1,20,12988.87,80005.5,259,1.5,0.22,78,16,TOTAL,0.097,0.0
14839,53,1,21,11588.21,37003.8,246,3.0,0.232,78,16,TOTAL,0.098,0.0
14840,53,1,22,10774.65,17387.99,214,1.5,0.21,78,16,TOTAL,0.14,0.0
14841,53,1,23,8876.56,17448.2,254,6.0,0.224,78,16,TOTAL,0.075,0.0
14842,53,1,24,9202.09,14922.47,246,1.5,0.183,78,16,TOTAL,0.077,0.0
14843,53,1,25,8922.47,14094.92,223,1.5,0.233,78,16,TOTAL,0.09,0.0
14844,53,1,26,12999.37,65680.01,237,1.5,0.16,78,16,TOTAL,0.122,0.0
14845,53,1,27,10736.54,36787.31,264,1.5,0.208,78,16,TOTAL,0.102,0.004
14846,53,1,28,9226.78,15309.22,237,1.5,0.224,78,16,TOTAL,0.105,0.0
14847,53,1,29,9338.56,14953.52,237,1.5,0.219,78,16,TOTAL,0.097,0.0
14848,53,1,30,7999.18,7911.08,228,0.0,0.25,78,16,TOTAL,0.079,0.0
14849,53,1,31,7460.96,6457.55,222,3.0,0.216,78,16,TOTAL,0.086,0.0
14850,53,1,32,18788.06,129791.3,253,0.0,0.257,78,16,TOTAL,0.107,0.0
14851,53,1,33,8329.43,8027.79,223,3.0,0.193,78,16,TOTAL,0.09,0.0
14852,53,1,34,8320.35,10293.71,244,1.5,0.23,78,16,TOTAL,0.094,0.0
14853,53,1,35,11613.51,65810.22,233,5.0,0.232,78,16,TOTAL,0.082,0.0
14854,53,1,36,18703.16,156097.6,224,3.0,0.237,78,16,TOTAL,0.116,0.0
14855,53,1,37,7305.18,6988.31,231,1.5,0.255,78,16,TOTAL,0.078,0.0
14856,53,1,38,8577.95,7209.84,261,5.0,0.172,78,16,TOTAL,0.111,0.004
14857,53,1,39,8097.79,13873.08,251,1.5,0.231,78,16,TOTAL,0.064,0.0
14858,53,1,40,8050.23,8141.46,256,3.0,0.246,78,16,TOTAL,0.109,0.0
14859,53,1,41,19518.61,166618.2,240,1.5,0.271,78,16,TOTAL,0.096,0.0
14860,53,1,42,7613.38,7104.18,247,3.0,0.255,78,16,TOTAL,0.097,0.0
14861,53,1,43,7949.02,11015.76,209,1.5,0.211,78,16,TOTAL,0.057,0.0
14862,53,1,44,7661.56,6558.07,263,1.5,0.221,78,16,TOTAL,0.057,0.0
14863,53,1,45,8438.39,10268.32,228,4.0,0.211,78,16,TOTAL,0.083,0.0
14864,53,1,46,13280.66,85335.47,259,4.0,0.224,78,16,TOTAL,0.073,0.0
14865,53,1,47,19447.05,134399.4,231,1.5,0.242,78,16,TOTAL,0.082,0.0
14866,53,1,48,7833.25,6629.94,208,3.0,0.221,78,16,TOTAL,0.087,0.0
14867,53,1,49,12491.2,58521.92,218,3.0,0.193,78,16,TOTAL,0.073,0.0
14868,53,1,50,10596.82,27091.4,242,0.0,0.256,78,16,TOTAL,0.091,0.0
14869,53,1,51,8087.38,9060.89,220,1.5,0.255,78,16,TOTAL,0.1,0.0
14870,53,1,52,9592.35,29534.21,250,5.0,0.216,78,16,TOTAL,0.08,0.0
14871,53,1,53,8517.05,7117.41,227,5.0,0.229,78,16,TOTAL,0.106,0.0
14872,53,1,54,7990.8,6922.92,268,1.5,0.194,78,16,TOTAL,0.082,0.0
14873,53,1,55,8622.92,13097.69,209,1.5,0.239,78,16,TOTAL,0.1,0.0
14874,53,1,56,8421.99,11935.8,246,1.5,0.228,78,16,TOTAL,0.089,0.0
14875,53,1,57,17367.05,98926.48,238,7.0,0.218,78,16,TOTAL,0.076,0.0
14876,53,1,58,14119.76,108073.2,253,3.0,0.253,78,16,TOTAL,0.115,0.0
14877,53,1,59,7746.18,7237.54,269,3.0,0.234,78,16,TOTAL,0.093,0.0
14878,53,1,60,10330.39,23071.06,208,3.0,0.192,78,16,TOTAL,0.101,0.0
14879,53,1,61,10187.37,22220.31,253,1.5,0.198,78,16,TOTAL,0.115,0.0
14880,53,1,62,8607.66,8529.98,224,1.5,0.246,78,16,TOTAL,0.103,0.0
14881,53,1,63,16706.06,100638.3,252,1.5,0.246,78,16,TOTAL,0.115,0.0
14882,53,1,64,9467.43,28629.63,230,1.5,0.23,78,16,TOTAL,0.091,0.0
14883,53,1,65,12222.07,58709.45,241,4.0,0.228,78,16,TOTAL,0.112,0.0
14884,53,1,66,8917.73,16452.07,233,5.0,0.236,78,16,TOTAL,0.103,0.0
14885,53,1,67,16000.56,119179.7,249,1.5,0.185,78,16,TOTAL,0.084,0.0
14886,53,1,68,16281.5,131138.7,228,1.5,0.285,78,16,TOTAL,0.088,0.0
14887,53,1,69,8055.75,7403.46,228,1.5,0.237,78,16,TOTAL,0.088,0.0
14888,53,1,70,8160.75,8453.34,261,5.0,0.215,78,16,TOTAL,0.088,0.0
14889,53,1,71,8383.72,14117.03,239,1.5,0.226,78,16,TOTAL,0.088,0.0
14890,53,1,72,9045.46,10544.32,261,1.5,0.215,78,16,TOTAL,0.119,0.0
14891,53,1,73,18491.94,99778.6,215,1.5,0.177,78,16,TOTAL,0.112,0.0
14892,53,1,1,8141.96,8006.92,259,1.5,0.282,79,18,TOTAL,0.042,0.0
14893,53,1,2,8251.4,7865.17,225,1.5,0.284,79,18,TOTAL,0.04,0.0
14894,53,1,3,8268.75,7892.53,268,5.0,0.254,79,18,TOTAL,0.041,0.0
14895,53,1,4,15398.38,83413.63,240,3.0,0.167,79,18,TOTAL,0.075,0.0
14896,53,1,5,9108.82,7643.31,223,3.0,0.202,79,18,TOTAL,0.036,0.0
14897,53,1,6,8622.94,8465.7,229,1.5,0.266,79,18,TOTAL,0.061,0.0
14898,53,1,7,8383.95,8455.56,248,3.0,0.29,79,18,TOTAL,0.048,0.0
14899,53,1,8,9782.77,17594.48,246,1.5,0.244,79,18,TOTAL,0.053,0.0
14900,53,1,9,9653.05,10844.52,256,5.0,0.203,79,18,TOTAL,0.063,0.0
14901,53,1,10,9045.77,8434.12,223,1.5,0.269,79,18,TOTAL,0.045,0.0
14902,53,1,11,8179.28,7680.98,226,9.0,0.199,79,18,TOTAL,0.031,0.0
14903,53,1,12,8363.06,7755.36,261,3.0,0.264,79,18,TOTAL,0.038,0.0
14904,53,1,13,9100.68,9108.87,293,6.0,0.225,79,18,TOTAL,0.061,0.0
14905,53,1,14,11026.96,19133.77,257,4.0,0.233,79,18,TOTAL,0.101,0.0
14906,53,1,15,15525.02,76100.36,252,1.5,0.183,79,18,TOTAL,0.075,0.0
14907,53,1,16,9326.39,7654.16,268,0.0,0.187,79,18,TOTAL,0.03,0.0
14908,53,1,17,14716.23,52254.52,227,0.0,0.229,79,18,TOTAL,0.079,0.0
14909,53,1,18,9172.8,7483.82,256,1.5,0.203,79,18,TOTAL,0.039,0.0
14910,53,1,19,9799.26,8063.34,231,3.0,0.229,79,18,TOTAL,0.056,0.0
14911,53,1,20,9005.57,9855.71,259,1.5,0.243,79,18,TOTAL,0.062,0.0
14912,53,1,21,18686.75,106195.5,244,5.0,0.238,79,18,TOTAL,0.061,0.0
14913,53,1,22,9457.31,8190.3,214,1.5,0.229,79,18,TOTAL,0.065,0.0
14914,53,1,23,9265.38,9852.05,254,6.0,0.252,79,18,TOTAL,0.047,0.0
14915,53,1,24,8701.04,8929.98,246,1.5,0.215,79,18,TOTAL,0.049,0.0
14916,53,1,25,10431.49,13707.81,222,3.0,0.216,79,18,TOTAL,0.072,0.0
14917,53,1,26,9267.05,7711.15,237,1.5,0.194,79,18,TOTAL,0.059,0.0
14918,53,1,27,9289.27,8026.63,263,3.0,0.228,79,18,TOTAL,0.049,0.0
14919,53,1,28,10910.96,22929.2,237,1.5,0.236,79,18,TOTAL,0.068,0.0
14920,53,1,29,9169.44,8087.82,236,1.5,0.208,79,18,TOTAL,0.051,0.0
14921,53,1,30,8708.57,8625.51,228,0.0,0.268,79,18,TOTAL,0.061,0.0
14922,53,1,31,8285.69,8069.79,220,5.0,0.259,79,18,TOTAL,0.045,0.0
14923,53,1,32,8984.45,8471.29,253,0.0,0.249,79,18,TOTAL,0.067,0.0
14924,53,1,33,8926.45,7824.95,223,3.0,0.206,79,18,TOTAL,0.049,0.0
14925,53,1,34,8932.96,8386.88,244,1.5,0.234,79,18,TOTAL,0.061,0.0
14926,53,1,35,8879.53,8111.59,233,5.0,0.215,79,18,TOTAL,0.064,0.0
14927,53,1,36,8493.06,8075.53,224,3.0,0.25,79,18,TOTAL,0.054,0.0
14928,53,1,37,8057.35,7302.75,231,1.5,0.247,79,18,TOTAL,0.017,0.0
14929,53,1,38,9107.21,8107.46,261,5.0,0.207,79,18,TOTAL,0.069,0.0
14930,53,1,39,7832.6,7304.37,251,1.5,0.275,79,18,TOTAL,0.024,0.0
14931,53,1,40,8453.5,7749.36,256,3.0,0.285,79,18,TOTAL,0.039,0.0
14932,53,1,41,9593.5,27137.92,240,1.5,0.308,79,18,TOTAL,0.063,0.0
14933,53,1,42,8722.32,8573.25,247,3.0,0.283,79,18,TOTAL,0.073,0.0
14934,53,1,43,8197.84,8080.26,209,1.5,0.254,79,18,TOTAL,0.038,0.0
14935,53,1,44,8171.4,7225.79,263,1.5,0.243,79,18,TOTAL,0.034,0.0
14936,53,1,45,8539.86,8262.41,228,4.0,0.215,79,18,TOTAL,0.048,0.0
14937,53,1,46,8515.68,8025.52,259,4.0,0.263,79,18,TOTAL,0.035,0.0
14938,53,1,47,7872.48,7766.45,231,1.5,0.255,79,18,TOTAL,0.035,0.0
14939,53,1,48,9525.34,18769.5,207,4.0,0.285,79,18,TOTAL,0.039,0.0
14940,53,1,49,9207.74,10169.9,218,3.0,0.216,79,18,TOTAL,0.046,0.0
14941,53,1,50,8921.17,8047.73,242,0.0,0.256,79,18,TOTAL,0.05,0.0
14942,53,1,51,17151.98,131621.9,217,4.0,0.263,79,18,TOTAL,0.046,0.0
14943,53,1,52,8554.0,8262.59,250,5.0,0.248,79,18,TOTAL,0.048,0.0
14944,53,1,53,11826.4,47891.6,226,6.0,0.27,79,18,TOTAL,0.049,0.0
14945,53,1,54,11300.03,33931.46,268,1.5,0.194,79,18,TOTAL,0.052,0.0
14946,53,1,55,18343.96,137054.3,209,1.5,0.23,79,18,TOTAL,0.062,0.0
14947,53,1,56,14791.51,86357.57,245,3.0,0.237,79,18,TOTAL,0.061,0.0
14948,53,1,57,16137.55,87126.48,237,8.0,0.236,79,18,TOTAL,0.038,0.0
14949,53,1,58,11943.31,50821.24,253,3.0,0.249,79,18,TOTAL,0.063,0.0
14950,53,1,59,13892.78,87212.48,268,4.0,0.235,79,18,TOTAL,0.049,0.0
14951,53,1,60,9337.21,7924.91,208,3.0,0.25,79,18,TOTAL,0.063,0.0
14952,53,1,61,14986.62,96822.95,253,1.5,0.241,79,18,TOTAL,0.067,0.0
14953,53,1,62,9201.25,8460.35,224,1.5,0.259,79,18,TOTAL,0.045,0.0
14954,53,1,63,8826.56,8591.49,251,1.5,0.291,79,18,TOTAL,0.072,0.0
14955,53,1,64,9515.61,15210.98,230,1.5,0.27,79,18,TOTAL,0.065,0.0
14956,53,1,65,9173.35,9033.49,241,4.0,0.27,79,18,TOTAL,0.062,0.0
14957,53,1,66,10290.58,16599.38,232,6.0,0.22,79,18,TOTAL,0.056,0.0
14958,53,1,67,9500.78,8680.61,249,1.5,0.225,79,18,TOTAL,0.052,0.0
14959,53,1,68,8268.07,8261.05,228,1.5,0.294,79,18,TOTAL,0.048,0.0
14960,53,1,69,12993.88,65025.29,228,1.5,0.281,79,18,TOTAL,0.066,0.0
14961,53,1,70,13672.91,56749.02,261,5.0,0.199,79,18,TOTAL,0.069,0.0
14962,53,1,71,7617.31,7709.41,239,1.5,0.264,79,18,TOTAL,0.025,0.0
14963,53,1,72,9424.85,8161.84,260,1.5,0.227,79,18,TOTAL,0.062,0.0
14964,53,1,73,10049.71,8617.14,215,1.5,0.223,79,18,TOTAL,0.074,0.0
14965,53,1,1,8957.42,9096.38,259,1.5,0.313,80,20,TOTAL,0.046,0.0
14966,53,1,2,10377.23,9290.34,225,1.5,0.24,80,20,TOTAL,0.031,0.0
14967,53,1,3,9009.99,8654.22,268,5.0,0.246,80,20,TOTAL,0.037,0.0
14968,53,1,4,10225.91,9429.83,240,3.0,0.221,80,20,TOTAL,0.058,0.0
14969,53,1,5,10611.14,9057.85,222,4.0,0.216,80,20,TOTAL,0.036,0.0
14970,53,1,6,9425.03,9975.86,229,1.5,0.284,80,20,TOTAL,0.07,0.0
14971,53,1,7,9770.09,9889.67,247,4.0,0.263,80,20,TOTAL,0.049,0.0
14972,53,1,8,10129.1,8927.2,246,1.5,0.244,80,20,TOTAL,0.037,0.0
14973,53,1,9,10867.04,11661.51,256,5.0,0.242,80,20,TOTAL,0.063,0.0
14974,53,1,10,10005.85,9433.71,222,3.0,0.239,80,20,TOTAL,0.041,0.0
14975,53,1,11,8895.58,9316.07,225,10.0,0.267,80,20,TOTAL,0.04,0.0
14976,53,1,12,9330.17,10130.86,261,3.0,0.28,80,20,TOTAL,0.031,0.0
14977,53,1,13,10199.84,9579.03,292,7.0,0.209,80,20,TOTAL,0.055,0.0
14978,53,1,14,10952.17,10203.42,257,4.0,0.245,80,20,TOTAL,0.074,0.0
14979,53,1,15,10162.29,9580.83,252,1.5,0.246,80,20,TOTAL,0.075,0.0
14980,53,1,16,9933.24,8734.2,268,0.0,0.22,80,20,TOTAL,0.037,0.0
14981,53,1,17,9423.7,8959.83,227,0.0,0.225,80,20,TOTAL,0.057,0.0
14982,53,1,18,10206.1,9021.64,255,3.0,0.216,80,20,TOTAL,0.043,0.0
14983,53,1,19,10573.66,9242.8,231,3.0,0.247,80,20,TOTAL,0.065,0.0
14984,53,1,20,10264.05,9458.06,259,1.5,0.236,80,20,TOTAL,0.069,0.0
14985,53,1,21,9384.38,8654.27,243,6.0,0.222,80,20,TOTAL,0.045,0.0
14986,53,1,22,11032.13,9526.7,214,1.5,0.257,80,20,TOTAL,0.075,0.0
14987,53,1,23,9623.3,9842.71,254,6.0,0.256,80,20,TOTAL,0.051,0.0
14988,53,1,24,10170.14,10312.66,245,3.0,0.224,80,20,TOTAL,0.041,0.0
14989,53,1,25,10596.22,9933.8,222,3.0,0.248,80,20,TOTAL,0.05,0.0
14990,53,1,26,9700.65,8528.51,237,1.5,0.236,80,20,TOTAL,0.034,0.0
14991,53,1,27,9850.74,8986.24,262,4.0,0.202,80,20,TOTAL,0.053,0.0
14992,53,1,28,10257.38,10209.28,236,1.5,0.225,80,20,TOTAL,0.059,0.0
14993,53,1,29,10454.12,8975.13,236,1.5,0.233,80,20,TOTAL,0.051,0.0
14994,53,1,30,9984.07,11086.08,228,0.0,0.268,80,20,TOTAL,0.057,0.0
14995,53,1,31,9634.21,10584.63,219,6.0,0.279,80,20,TOTAL,0.055,0.0
14996,53,1,32,9729.92,9710.42,252,1.5,0.274,80,20,TOTAL,0.048,0.0
14997,53,1,33,9947.63,8777.13,222,4.0,0.216,80,20,TOTAL,0.045,0.0
14998,53,1,34,9471.78,8845.08,243,1.5,0.247,80,20,TOTAL,0.045,0.0
14999,53,1,35,9886.86,8993.58,232,6.0,0.228,80,20,TOTAL,0.052,0.0
15000,53,1,36,9970.67,9696.68,224,3.0,0.237,80,20,TOTAL,0.063,0.0
15001,53,1,37,9523.26,9638.47,231,1.5,0.281,80,20,TOTAL,0.035,0.0
15002,53,1,38,9989.25,9021.49,259,7.0,0.208,80,20,TOTAL,0.062,0.0
15003,53,1,39,9370.86,8934.95,251,1.5,0.267,80,20,TOTAL,0.04,0.0
15004,53,1,40,9804.9,9144.53,256,3.0,0.266,80,20,TOTAL,0.047,0.0
15005,53,1,41,8722.74,9138.09,239,3.0,0.326,80,20,TOTAL,0.05,0.0
15006,53,1,42,9237.12,9010.18,247,3.0,0.271,80,20,TOTAL,0.049,0.0
15007,53,1,43,9594.89,9030.7,209,1.5,0.249,80,20,TOTAL,0.053,0.0
15008,53,1,44,10142.07,9306.52,262,3.0,0.237,80,20,TOTAL,0.042,0.0
15009,53,1,45,9578.64,9843.75,228,4.0,0.259,80,20,TOTAL,0.048,0.0
15010,53,1,46,9494.64,9377.72,258,5.0,0.287,80,20,TOTAL,0.043,0.0
15011,53,1,47,9379.74,10085.71,231,1.5,0.29,80,20,TOTAL,0.043,0.0
15012,53,1,48,10011.09,9484.46,206,5.0,0.301,80,20,TOTAL,0.044,0.0
15013,53,1,49,9861.33,8932.28,218,3.0,0.234,80,20,TOTAL,0.041,0.0
15014,53,1,50,10494.96,9657.17,241,1.5,0.278,80,20,TOTAL,0.066,0.0
15015,53,1,51,18292.2,130900.4,216,5.0,0.259,80,20,TOTAL,0.032,0.0
15016,53,1,52,9739.48,8680.0,249,6.0,0.245,80,20,TOTAL,0.028,0.0
15017,53,1,53,10198.35,9249.82,225,7.0,0.253,80,20,TOTAL,0.049,0.0
15018,53,1,54,9960.99,8784.83,268,1.5,0.216,80,20,TOTAL,0.049,0.0
15019,53,1,55,10479.5,10191.25,208,1.5,0.24,80,20,TOTAL,0.053,0.0
15020,53,1,56,10359.43,9198.31,244,4.0,0.217,80,20,TOTAL,0.049,0.0
15021,53,1,57,9182.02,8723.14,237,8.0,0.253,80,20,TOTAL,0.034,0.0
15022,53,1,58,16434.97,106463.9,253,3.0,0.273,80,20,TOTAL,0.071,0.0
15023,53,1,59,10030.01,9163.63,267,5.0,0.255,80,20,TOTAL,0.045,0.0
15024,53,1,60,10769.08,9163.56,208,3.0,0.231,80,20,TOTAL,0.067,0.0
15025,53,1,61,10434.13,9709.92,253,1.5,0.237,80,20,TOTAL,0.051,0.0
15026,53,1,62,10869.65,9816.97,224,1.5,0.254,80,20,TOTAL,0.063,0.0
15027,53,1,63,10130.82,9658.3,251,1.5,0.267,80,20,TOTAL,0.056,0.0
15028,53,1,64,9703.18,8969.69,230,1.5,0.261,80,20,TOTAL,0.052,0.0
15029,53,1,65,10432.52,9684.92,240,5.0,0.25,80,20,TOTAL,0.058,0.0
15030,53,1,66,10004.92,9316.45,232,6.0,0.233,80,20,TOTAL,0.052,0.0
15031,53,1,67,10258.43,9794.58,249,1.5,0.241,80,20,TOTAL,0.06,0.0
15032,53,1,68,9387.2,9941.98,228,1.5,0.289,80,20,TOTAL,0.048,0.0
15033,53,1,69,9283.75,9818.73,228,1.5,0.281,80,20,TOTAL,0.07,0.0
15034,53,1,70,10665.67,9569.38,261,5.0,0.226,80,20,TOTAL,0.069,0.0
15035,53,1,71,8359.04,9047.8,239,1.5,0.268,80,20,TOTAL,0.029,0.0
15036,53,1,72,10508.77,9217.01,260,1.5,0.231,80,20,TOTAL,0.05,0.0
15037,53,1,73,10758.57,9546.34,215,1.5,0.228,80,20,TOTAL,0.065,0.0
15038,53,1,1,9586.41,9967.61,259,1.5,0.293,81,22,TOTAL,0.035,0.0
15039,53,1,2,12474.71,10651.2,224,3.0,0.268,81,22,TOTAL,0.058,0.0
15040,53,1,3,10117.43,10262.66,267,6.0,0.281,81,22,TOTAL,0.045,0.0
15041,53,1,4,11143.72,10669.6,239,4.0,0.234,81,22,TOTAL,0.046,0.0
15042,53,1,5,12407.93,10782.43,221,5.0,0.222,81,22,TOTAL,0.054,0.0
15043,53,1,6,10973.97,11599.3,229,1.5,0.258,81,22,TOTAL,0.061,0.0
15044,53,1,7,11630.2,10436.76,246,5.0,0.256,81,22,TOTAL,0.045,0.0
15045,53,1,8,11254.03,10135.5,246,1.5,0.26,81,22,TOTAL,0.02,0.0
15046,53,1,9,12406.89,11717.3,256,5.0,0.242,81,22,TOTAL,0.059,0.0
15047,53,1,10,11680.77,11075.99,222,3.0,0.248,81,22,TOTAL,0.054,0.0
15048,53,1,11,11240.94,11049.49,223,12.0,0.26,81,22,TOTAL,0.04,0.0
15049,53,1,12,10417.61,11026.46,261,3.0,0.28,81,22,TOTAL,0.031,0.0
15050,53,1,13,12507.97,11734.58,291,8.0,0.203,81,22,TOTAL,0.048,0.0
15051,53,1,14,12569.76,11694.96,256,5.0,0.234,81,22,TOTAL,0.082,0.0
15052,53,1,15,11671.08,10542.36,252,1.5,0.254,81,22,TOTAL,0.048,0.0
15053,53,1,16,11382.28,9998.97,268,0.0,0.198,81,22,TOTAL,0.045,0.0
15054,53,1,17,10342.48,10205.36,227,0.0,0.273,81,22,TOTAL,0.044,0.0
15055,53,1,18,11475.87,9619.43,254,4.0,0.201,81,22,TOTAL,0.035,0.0
15056,53,1,19,12155.83,10375.38,231,3.0,0.203,81,22,TOTAL,0.048,0.0
15057,53,1,20,12987.05,11966.8,259,1.5,0.212,81,22,TOTAL,0.085,0.0
15058,53,1,21,10824.48,9795.33,242,7.0,0.248,81,22,TOTAL,0.037,0.0
15059,53,1,22,11992.14,11280.36,214,1.5,0.238,81,22,TOTAL,0.056,0.0
15060,53,1,23,11360.01,10496.43,252,8.0,0.25,81,22,TOTAL,0.044,0.0
15061,53,1,24,11692.24,12091.2,245,3.0,0.241,81,22,TOTAL,0.037,0.0
15062,53,1,25,11920.07,12069.21,222,3.0,0.243,81,22,TOTAL,0.05,0.0
15063,53,1,26,11179.34,10052.72,236,1.5,0.25,81,22,TOTAL,0.034,0.0
15064,53,1,27,11475.1,11025.92,261,5.0,0.245,81,22,TOTAL,0.057,0.0
15065,53,1,28,12188.06,11276.12,235,3.0,0.226,81,22,TOTAL,0.043,0.0
15066,53,1,29,11708.48,10044.68,236,1.5,0.246,81,22,TOTAL,0.042,0.0
15067,53,1,30,11547.91,12853.97,228,0.0,0.25,81,22,TOTAL,0.048,0.0
15068,53,1,31,11622.58,14311.75,219,6.0,0.242,81,22,TOTAL,0.046,0.0
15069,53,1,32,11310.23,10872.73,251,1.5,0.263,81,22,TOTAL,0.048,0.0
15070,53,1,33,10866.78,10164.1,222,4.0,0.261,81,22,TOTAL,0.036,0.0
15071,53,1,34,10357.02,10223.18,243,1.5,0.255,81,22,TOTAL,0.041,0.0
15072,53,1,35,11711.96,10659.57,231,7.0,0.255,81,22,TOTAL,0.048,0.0
15073,53,1,36,11699.87,10851.88,223,4.0,0.242,81,22,TOTAL,0.058,0.0
15074,53,1,37,10229.82,9799.09,231,1.5,0.299,81,22,TOTAL,0.022,0.0
15075,53,1,38,11511.9,11188.71,257,9.0,0.237,81,22,TOTAL,0.07,0.0
15076,53,1,39,10593.2,10749.24,251,1.5,0.251,81,22,TOTAL,0.04,0.0
15077,53,1,40,11371.63,10460.49,256,3.0,0.273,81,22,TOTAL,0.063,0.0
15078,53,1,41,10177.45,10964.65,239,3.0,0.326,81,22,TOTAL,0.063,0.0
15079,53,1,42,10533.3,10342.15,247,3.0,0.279,81,22,TOTAL,0.061,0.0
15080,53,1,43,11255.61,10112.52,208,1.5,0.24,81,22,TOTAL,0.038,0.0
15081,53,1,44,11695.12,10949.37,262,3.0,0.248,81,22,TOTAL,0.027,0.0
15082,53,1,45,11468.19,12316.85,228,4.0,0.25,81,22,TOTAL,0.044,0.0
15083,53,1,46,10512.45,10355.37,258,5.0,0.291,81,22,TOTAL,0.039,0.0
15084,53,1,47,11160.38,11300.92,230,1.5,0.265,81,22,TOTAL,0.039,0.0
15085,53,1,48,11571.19,11077.09,206,5.0,0.286,81,22,TOTAL,0.044,0.0
